ID,Vehicles,Lower_Bound,Upper_Bound,Junction
20171018093.0,,,,3
20171018094.0,,,,4
20171018101.0,97.0,78.0,116.0,1
20171018102.0,,,,2
20171018103.0,,,,3
20171018104.0,,,,4
20171018111.0,97.0,79.0,115.0,1
20171018112.0,,,,2
20171018113.0,,,,3
20171018114.0,,,,4
20171018121.0,97.0,77.0,114.0,1
20171018122.0,,,,2
20171018123.0,,,,3
20171018124.0,,,,4
20171018131.0,97.0,80.0,115.0,1
20171018132.0,,,,2
20171018133.0,,,,3
20171018134.0,,,,4
20171018141.0,97.0,78.0,116.0,1
20171018142.0,,,,2
20171018143.0,,,,3
20171018144.0,,,,4
20171018151.0,97.0,79.0,115.0,1
20171018152.0,,,,2
20171018153.0,,,,3
20171018154.0,,,,4
20171018161.0,97.0,79.0,116.0,1
20171018162.0,,,,2
20171018163.0,,,,3
20171018164.0,,,,4
20171018171.0,97.0,78.0,116.0,1
20171018172.0,,,,2
20171018173.0,,,,3
20171018174.0,,,,4
20171018181.0,97.0,80.0,116.0,1
20171018182.0,,,,2
20171018183.0,,,,3
20171018184.0,,,,4
20171018191.0,98.0,80.0,115.0,1
20171018192.0,,,,2
20171018193.0,,,,3
20171018194.0,,,,4
20171018201.0,98.0,80.0,116.0,1
20171018202.0,,,,2
20171018203.0,,,,3
20171018204.0,,,,4
20171018211.0,98.0,79.0,117.0,1
20171018212.0,,,,2
20171018213.0,,,,3
20171018214.0,,,,4
20171018221.0,98.0,80.0,117.0,1
20171018222.0,,,,2
20171018223.0,,,,3
20171018224.0,,,,4
20171018231.0,98.0,79.0,116.0,1
20171018232.0,,,,2
20171018233.0,,,,3
20171018234.0,,,,4
20171019001.0,94.0,76.0,113.0,1
20171019002.0,,,,2
20171019003.0,,,,3
20171019004.0,,,,4
20171019011.0,94.0,75.0,112.0,1
20171019012.0,,,,2
20171019013.0,,,,3
20171019014.0,,,,4
20171019021.0,94.0,76.0,112.0,1
20171019022.0,,,,2
20171019023.0,,,,3
20171019024.0,,,,4
20171019031.0,94.0,76.0,113.0,1
20171019032.0,,,,2
20171019033.0,,,,3
20171019034.0,,,,4
20171019041.0,94.0,77.0,115.0,1
20171019042.0,,,,2
20171019043.0,,,,3
20171019044.0,,,,4
20171019051.0,94.0,76.0,113.0,1
20171019052.0,,,,2
20171019053.0,,,,3
20171019054.0,,,,4
20171019061.0,94.0,77.0,112.0,1
20171019062.0,,,,2
20171019063.0,,,,3
20171019064.0,,,,4
20171019071.0,94.0,76.0,114.0,1
20171019072.0,,,,2
20171019073.0,,,,3
20171019074.0,,,,4
20171019081.0,94.0,76.0,113.0,1
20171019082.0,,,,2
20171019083.0,,,,3
20171019084.0,,,,4
20171019091.0,94.0,76.0,112.0,1
20171019092.0,,,,2
20171019093.0,,,,3
20171019094.0,,,,4
20171019101.0,94.0,75.0,113.0,1
20171019102.0,,,,2
20171019103.0,,,,3
20171019104.0,,,,4
20171019111.0,94.0,77.0,112.0,1
20171019112.0,,,,2
20171019113.0,,,,3
20171019114.0,,,,4
20171019121.0,94.0,76.0,112.0,1
20171019122.0,,,,2
20171019123.0,,,,3
20171019124.0,,,,4
20171019131.0,94.0,77.0,112.0,1
20171019132.0,,,,2
20171019133.0,,,,3
20171019134.0,,,,4
20171019141.0,94.0,77.0,112.0,1
20171019142.0,,,,2
20171019143.0,,,,3
20171019144.0,,,,4
20171019151.0,94.0,75.0,112.0,1
20171019152.0,,,,2
20171019153.0,,,,3
20171019154.0,,,,4
20171019161.0,94.0,75.0,114.0,1
20171019162.0,,,,2
20171019163.0,,,,3
20171019164.0,,,,4
20171019171.0,94.0,76.0,112.0,1
20171019172.0,,,,2
20171019173.0,,,,3
20171019174.0,,,,4
20171019181.0,94.0,76.0,113.0,1
20171019182.0,,,,2
20171019183.0,,,,3
20171019184.0,,,,4
20171019191.0,94.0,76.0,113.0,1
20171019192.0,,,,2
20171019193.0,,,,3
20171019194.0,,,,4
20171019201.0,94.0,75.0,111.0,1
20171019202.0,,,,2
20171019203.0,,,,3
20171019204.0,,,,4
20171019211.0,94.0,76.0,112.0,1
20171019212.0,,,,2
20171019213.0,,,,3
20171019214.0,,,,4
20171019221.0,94.0,76.0,114.0,1
20171019222.0,,,,2
20171019223.0,,,,3
20171019224.0,,,,4
20171019231.0,94.0,75.0,110.0,1
20171019232.0,,,,2
20171019233.0,,,,3
20171019234.0,,,,4
20171020001.0,97.0,78.0,116.0,1
20171020002.0,,,,2
20171020003.0,,,,3
20171020004.0,,,,4
20171020011.0,97.0,79.0,116.0,1
20171020012.0,,,,2
20171020013.0,,,,3
20171020014.0,,,,4
20171020021.0,97.0,78.0,114.0,1
20171020022.0,,,,2
20171020023.0,,,,3
20171020024.0,,,,4
20171020031.0,97.0,79.0,115.0,1
20171020032.0,,,,2
20171020033.0,,,,3
20171020034.0,,,,4
20171020041.0,97.0,79.0,115.0,1
20171020042.0,,,,2
20171020043.0,,,,3
20171020044.0,,,,4
20171020051.0,97.0,78.0,116.0,1
20171020052.0,,,,2
20171020053.0,,,,3
20171020054.0,,,,4
20171020061.0,96.0,78.0,115.0,1
20171020062.0,,,,2
20171020063.0,,,,3
20171020064.0,,,,4
20171020071.0,96.0,78.0,115.0,1
20171020072.0,,,,2
20171020073.0,,,,3
20171020074.0,,,,4
20171020081.0,96.0,78.0,114.0,1
20171020082.0,,,,2
20171020083.0,,,,3
20171020084.0,,,,4
20171020091.0,96.0,79.0,115.0,1
20171020092.0,,,,2
20171020093.0,,,,3
20171020094.0,,,,4
20171020101.0,96.0,78.0,114.0,1
20171020102.0,,,,2
20171020103.0,,,,3
20171020104.0,,,,4
20171020111.0,95.0,78.0,114.0,1
20171020112.0,,,,2
20171020113.0,,,,3
20171020114.0,,,,4
20171020121.0,95.0,76.0,113.0,1
20171020122.0,,,,2
20171020123.0,,,,3
20171020124.0,,,,4
20171020131.0,95.0,77.0,113.0,1
20171020132.0,,,,2
20171020133.0,,,,3
20171020134.0,,,,4
20171020141.0,94.0,76.0,112.0,1
20171020142.0,,,,2
20171020143.0,,,,3
20171020144.0,,,,4
20171020151.0,94.0,76.0,112.0,1
20171020152.0,,,,2
20171020153.0,,,,3
20171020154.0,,,,4
20171020161.0,94.0,75.0,111.0,1
20171020162.0,,,,2
20171020163.0,,,,3
20171020164.0,,,,4
20171020171.0,93.0,76.0,112.0,1
20171020172.0,,,,2
20171020173.0,,,,3
20171020174.0,,,,4
20171020181.0,93.0,75.0,111.0,1
20171020182.0,,,,2
20171020183.0,,,,3
20171020184.0,,,,4
20171020191.0,93.0,74.0,111.0,1
20171020192.0,,,,2
20171020193.0,,,,3
20171020194.0,,,,4
20171020201.0,92.0,74.0,113.0,1
20171020202.0,,,,2
20171020203.0,,,,3
20171020204.0,,,,4
20171020211.0,92.0,73.0,110.0,1
20171020212.0,,,,2
20171020213.0,,,,3
20171020214.0,,,,4
20171020221.0,91.0,73.0,110.0,1
20171020222.0,,,,2
20171020223.0,,,,3
20171020224.0,,,,4
20171020231.0,91.0,72.0,109.0,1
20171020232.0,,,,2
20171020233.0,,,,3
20171020234.0,,,,4
20171021001.0,90.0,72.0,109.0,1
20171021002.0,,,,2
20171021003.0,,,,3
20171021004.0,,,,4
20171021011.0,89.0,71.0,108.0,1
20171021012.0,,,,2
20171021013.0,,,,3
20171021014.0,,,,4
20171021021.0,89.0,72.0,108.0,1
20171021022.0,,,,2
20171021023.0,,,,3
20171021024.0,,,,4
20171021031.0,88.0,70.0,106.0,1
20171021032.0,,,,2
20171021033.0,,,,3
20171021034.0,,,,4
20171021041.0,88.0,70.0,106.0,1
20171021042.0,,,,2
20171021043.0,,,,3
20171021044.0,,,,4
20171021051.0,87.0,68.0,105.0,1
20171021052.0,,,,2
20171021053.0,,,,3
20171021054.0,,,,4
20171021061.0,86.0,69.0,105.0,1
20171021062.0,,,,2
20171021063.0,,,,3
20171021064.0,,,,4
20171021071.0,86.0,67.0,104.0,1
20171021072.0,,,,2
20171021073.0,,,,3
20171021074.0,,,,4
20171021081.0,85.0,67.0,104.0,1
20171021082.0,,,,2
20171021083.0,,,,3
20171021084.0,,,,4
20171021091.0,84.0,68.0,103.0,1
20171021092.0,,,,2
20171021093.0,,,,3
20171021094.0,,,,4
20171021101.0,84.0,66.0,101.0,1
20171021102.0,,,,2
20171021103.0,,,,3
20171021104.0,,,,4
20171021111.0,83.0,65.0,102.0,1
20171021112.0,,,,2
20171021113.0,,,,3
20171021114.0,,,,4
20171021121.0,83.0,65.0,101.0,1
20171021122.0,,,,2
20171021123.0,,,,3
20171021124.0,,,,4
20171021131.0,82.0,64.0,101.0,1
20171021132.0,,,,2
20171021133.0,,,,3
20171021134.0,,,,4
20171021141.0,81.0,63.0,101.0,1
20171021142.0,,,,2
20171021143.0,,,,3
20171021144.0,,,,4
20171021151.0,81.0,61.0,99.0,1
20171021152.0,,,,2
20171021153.0,,,,3
20171021154.0,,,,4
20171021161.0,80.0,61.0,98.0,1
20171021162.0,,,,2
20171021163.0,,,,3
20171021164.0,,,,4
20171021171.0,80.0,61.0,99.0,1
20171021172.0,,,,2
20171021173.0,,,,3
20171021174.0,,,,4
20171021181.0,79.0,62.0,98.0,1
20171021182.0,,,,2
20171021183.0,,,,3
20171021184.0,,,,4
20171021191.0,79.0,60.0,98.0,1
20171021192.0,,,,2
20171021193.0,,,,3
20171021194.0,,,,4
20171021201.0,78.0,60.0,97.0,1
20171021202.0,,,,2
20171021203.0,,,,3
20171021204.0,,,,4
20171021211.0,78.0,61.0,97.0,1
20171021212.0,,,,2
20171021213.0,,,,3
20171021214.0,,,,4
20171021221.0,78.0,60.0,96.0,1
20171021222.0,,,,2
20171021223.0,,,,3
20171021224.0,,,,4
20171021231.0,77.0,59.0,96.0,1
20171021232.0,,,,2
20171021233.0,,,,3
20171021234.0,,,,4
20171022001.0,77.0,59.0,95.0,1
20171022002.0,,,,2
20171022003.0,,,,3
20171022004.0,,,,4
20171022011.0,77.0,59.0,95.0,1
20171022012.0,,,,2
20171022013.0,,,,3
20171022014.0,,,,4
20171022021.0,77.0,59.0,95.0,1
20171022022.0,,,,2
20171022023.0,,,,3
20171022024.0,,,,4
20171022031.0,77.0,60.0,95.0,1
20171022032.0,,,,2
20171022033.0,,,,3
20171022034.0,,,,4
20171022041.0,77.0,58.0,95.0,1
20171022042.0,,,,2
20171022043.0,,,,3
20171022044.0,,,,4
20171022051.0,77.0,58.0,95.0,1
20171022052.0,,,,2
20171022053.0,,,,3
20171022054.0,,,,4
20171022061.0,77.0,59.0,95.0,1
20171022062.0,,,,2
20171022063.0,,,,3
20171022064.0,,,,4
20171022071.0,77.0,58.0,95.0,1
20171022072.0,,,,2
20171022073.0,,,,3
20171022074.0,,,,4
20171022081.0,77.0,59.0,95.0,1
20171022082.0,,,,2
20171022083.0,,,,3
20171022084.0,,,,4
20171022091.0,78.0,60.0,96.0,1
20171022092.0,,,,2
20171022093.0,,,,3
20171022094.0,,,,4
20171022101.0,78.0,60.0,95.0,1
20171022102.0,,,,2
20171022103.0,,,,3
20171022104.0,,,,4
20171022111.0,78.0,61.0,97.0,1
20171022112.0,,,,2
20171022113.0,,,,3
20171022114.0,,,,4
20171022121.0,79.0,61.0,97.0,1
20171022122.0,,,,2
20171022123.0,,,,3
20171022124.0,,,,4
20171022131.0,79.0,61.0,97.0,1
20171022132.0,,,,2
20171022133.0,,,,3
20171022134.0,,,,4
20171022141.0,80.0,63.0,98.0,1
20171022142.0,,,,2
20171022143.0,,,,3
20171022144.0,,,,4
20171022151.0,81.0,61.0,98.0,1
20171022152.0,,,,2
20171022153.0,,,,3
20171022154.0,,,,4
20171022161.0,81.0,62.0,100.0,1
20171022162.0,,,,2
20171022163.0,,,,3
20171022164.0,,,,4
20171022171.0,82.0,63.0,100.0,1
20171022172.0,,,,2
20171022173.0,,,,3
20171022174.0,,,,4
20171022181.0,83.0,65.0,102.0,1
20171022182.0,,,,2
20171022183.0,,,,3
20171022184.0,,,,4
20171022191.0,83.0,64.0,102.0,1
20171022192.0,,,,2
20171022193.0,,,,3
20171022194.0,,,,4
20171022201.0,84.0,65.0,102.0,1
20171022202.0,,,,2
20171022203.0,,,,3
20171022204.0,,,,4
20171022211.0,85.0,65.0,103.0,1
20171022212.0,,,,2
20171022213.0,,,,3
20171022214.0,,,,4
20171022221.0,86.0,67.0,105.0,1
20171022222.0,,,,2
20171022223.0,,,,3
20171022224.0,,,,4
20171022231.0,87.0,68.0,105.0,1
20171022232.0,,,,2
20171022233.0,,,,3
20171022234.0,,,,4
20171023001.0,88.0,69.0,106.0,1
20171023002.0,,,,2
20171023003.0,,,,3
20171023004.0,,,,4
20171023011.0,88.0,69.0,107.0,1
20171023012.0,,,,2
20171023013.0,,,,3
20171023014.0,,,,4
20171023021.0,89.0,69.0,108.0,1
20171023022.0,,,,2
20171023023.0,,,,3
20171023024.0,,,,4
20171023031.0,90.0,71.0,108.0,1
20171023032.0,,,,2
20171023033.0,,,,3
20171023034.0,,,,4
20171023041.0,91.0,73.0,110.0,1
20171023042.0,,,,2
20171023043.0,,,,3
20171023044.0,,,,4
20171023051.0,92.0,74.0,111.0,1
20171023052.0,,,,2
20171023053.0,,,,3
20171023054.0,,,,4
20171023061.0,93.0,75.0,111.0,1
20171023062.0,,,,2
20171023063.0,,,,3
20171023064.0,,,,4
20171023071.0,93.0,75.0,112.0,1
20171023072.0,,,,2
20171023073.0,,,,3
20171023074.0,,,,4
20171023081.0,94.0,77.0,113.0,1
20171023082.0,,,,2
20171023083.0,,,,3
20171023084.0,,,,4
20171023091.0,95.0,78.0,112.0,1
20171023092.0,,,,2
20171023093.0,,,,3
20171023094.0,,,,4
20171023101.0,96.0,77.0,114.0,1
20171023102.0,,,,2
20171023103.0,,,,3
20171023104.0,,,,4
20171023111.0,96.0,79.0,115.0,1
20171023112.0,,,,2
20171023113.0,,,,3
20171023114.0,,,,4
20171023121.0,97.0,78.0,115.0,1
20171023122.0,,,,2
20171023123.0,,,,3
20171023124.0,,,,4
20171023131.0,98.0,79.0,117.0,1
20171023132.0,,,,2
20171023133.0,,,,3
20171023134.0,,,,4
20171023141.0,98.0,79.0,118.0,1
20171023142.0,,,,2
20171023143.0,,,,3
20171023144.0,,,,4
20171023151.0,99.0,80.0,117.0,1
20171023152.0,,,,2
20171023153.0,,,,3
20171023154.0,,,,4
20171023161.0,99.0,80.0,115.0,1
20171023162.0,,,,2
20171023163.0,,,,3
20171023164.0,,,,4
20171023171.0,99.0,83.0,117.0,1
20171023172.0,,,,2
20171023173.0,,,,3
20171023174.0,,,,4
20171023181.0,100.0,81.0,118.0,1
20171023182.0,,,,2
20171023183.0,,,,3
20171023184.0,,,,4
20171023191.0,100.0,81.0,119.0,1
20171023192.0,,,,2
20171023193.0,,,,3
20171023194.0,,,,4
20171023201.0,100.0,82.0,118.0,1
20171023202.0,,,,2
20171023203.0,,,,3
20171023204.0,,,,4
20171023211.0,101.0,84.0,119.0,1
20171023212.0,,,,2
20171023213.0,,,,3
20171023214.0,,,,4
20171023221.0,101.0,83.0,120.0,1
20171023222.0,,,,2
20171023223.0,,,,3
20171023224.0,,,,4
20171023231.0,101.0,83.0,119.0,1
20171023232.0,,,,2
20171023233.0,,,,3
20171023234.0,,,,4
20171024001.0,101.0,83.0,119.0,1
20171024002.0,,,,2
20171024003.0,,,,3
20171024004.0,,,,4
20171024011.0,101.0,83.0,120.0,1
20171024012.0,,,,2
20171024013.0,,,,3
20171024014.0,,,,4
20171024021.0,101.0,83.0,120.0,1
20171024022.0,,,,2
20171024023.0,,,,3
20171024024.0,,,,4
20171024031.0,101.0,83.0,120.0,1
20171024032.0,,,,2
20171024033.0,,,,3
20171024034.0,,,,4
20171024041.0,101.0,83.0,120.0,1
20171024042.0,,,,2
20171024043.0,,,,3
20171024044.0,,,,4
20171024051.0,101.0,83.0,121.0,1
20171024052.0,,,,2
20171024053.0,,,,3
20171024054.0,,,,4
20171024061.0,101.0,83.0,119.0,1
20171024062.0,,,,2
20171024063.0,,,,3
20171024064.0,,,,4
20171024071.0,101.0,83.0,119.0,1
20171024072.0,,,,2
20171024073.0,,,,3
20171024074.0,,,,4
20171024081.0,101.0,82.0,118.0,1
20171024082.0,,,,2
20171024083.0,,,,3
20171024084.0,,,,4
20171024091.0,101.0,82.0,119.0,1
20171024092.0,,,,2
20171024093.0,,,,3
20171024094.0,,,,4
20171024101.0,101.0,82.0,119.0,1
20171024102.0,,,,2
20171024103.0,,,,3
20171024104.0,,,,4
20171024111.0,100.0,82.0,119.0,1
20171024112.0,,,,2
20171024113.0,,,,3
20171024114.0,,,,4
20171024121.0,100.0,81.0,119.0,1
20171024122.0,,,,2
20171024123.0,,,,3
20171024124.0,,,,4
20171024131.0,100.0,82.0,118.0,1
20171024132.0,,,,2
20171024133.0,,,,3
20171024134.0,,,,4
20171024141.0,100.0,82.0,118.0,1
20171024142.0,,,,2
20171024143.0,,,,3
20171024144.0,,,,4
20171024151.0,100.0,81.0,119.0,1
20171024152.0,,,,2
20171024153.0,,,,3
20171024154.0,,,,4
20171024161.0,99.0,81.0,118.0,1
20171024162.0,,,,2
20171024163.0,,,,3
20171024164.0,,,,4
20171024171.0,99.0,81.0,118.0,1
20171024172.0,,,,2
20171024173.0,,,,3
20171024174.0,,,,4
20171024181.0,99.0,81.0,117.0,1
20171024182.0,,,,2
20171024183.0,,,,3
20171024184.0,,,,4
20171024191.0,99.0,80.0,118.0,1
20171024192.0,,,,2
20171024193.0,,,,3
20171024194.0,,,,4
20171024201.0,99.0,81.0,118.0,1
20171024202.0,,,,2
20171024203.0,,,,3
20171024204.0,,,,4
20171024211.0,99.0,81.0,116.0,1
20171024212.0,,,,2
20171024213.0,,,,3
20171024214.0,,,,4
20171024221.0,99.0,79.0,118.0,1
20171024222.0,,,,2
20171024223.0,,,,3
20171024224.0,,,,4
20171024231.0,98.0,79.0,117.0,1
20171024232.0,,,,2
20171024233.0,,,,3
20171024234.0,,,,4
20171025001.0,98.0,82.0,117.0,1
20171025002.0,,,,2
20171025003.0,,,,3
20171025004.0,,,,4
20171025011.0,98.0,81.0,116.0,1
20171025012.0,,,,2
20171025013.0,,,,3
20171025014.0,,,,4
20171025021.0,98.0,80.0,117.0,1
20171025022.0,,,,2
20171025023.0,,,,3
20171025024.0,,,,4
20171025031.0,98.0,80.0,116.0,1
20171025032.0,,,,2
20171025033.0,,,,3
20171025034.0,,,,4
20171025041.0,98.0,81.0,117.0,1
20171025042.0,,,,2
20171025043.0,,,,3
20171025044.0,,,,4
20171025051.0,98.0,79.0,116.0,1
20171025052.0,,,,2
20171025053.0,,,,3
20171025054.0,,,,4
20171025061.0,98.0,79.0,116.0,1
20171025062.0,,,,2
20171025063.0,,,,3
20171025064.0,,,,4
20171025071.0,98.0,81.0,115.0,1
20171025072.0,,,,2
20171025073.0,,,,3
20171025074.0,,,,4
20171025081.0,98.0,78.0,116.0,1
20171025082.0,,,,2
20171025083.0,,,,3
20171025084.0,,,,4
20171025091.0,98.0,80.0,117.0,1
20171025092.0,,,,2
20171025093.0,,,,3
20171025094.0,,,,4
20171025101.0,98.0,78.0,117.0,1
20171025102.0,,,,2
20171025103.0,,,,3
20171025104.0,,,,4
20171025111.0,98.0,79.0,118.0,1
20171025112.0,,,,2
20171025113.0,,,,3
20171025114.0,,,,4
20171025121.0,98.0,80.0,118.0,1
20171025122.0,,,,2
20171025123.0,,,,3
20171025124.0,,,,4
20171025131.0,98.0,81.0,117.0,1
20171025132.0,,,,2
20171025133.0,,,,3
20171025134.0,,,,4
20171025141.0,98.0,79.0,115.0,1
20171025142.0,,,,2
20171025143.0,,,,3
20171025144.0,,,,4
20171025151.0,98.0,79.0,116.0,1
20171025152.0,,,,2
20171025153.0,,,,3
20171025154.0,,,,4
20171025161.0,98.0,81.0,116.0,1
20171025162.0,,,,2
20171025163.0,,,,3
20171025164.0,,,,4
20171025171.0,98.0,81.0,118.0,1
20171025172.0,,,,2
20171025173.0,,,,3
20171025174.0,,,,4
20171025181.0,98.0,80.0,116.0,1
20171025182.0,,,,2
20171025183.0,,,,3
20171025184.0,,,,4
20171025191.0,98.0,80.0,117.0,1
20171025192.0,,,,2
20171025193.0,,,,3
20171025194.0,,,,4
20171025201.0,98.0,80.0,115.0,1
20171025202.0,,,,2
20171025203.0,,,,3
20171025204.0,,,,4
20171025211.0,98.0,80.0,117.0,1
20171025212.0,,,,2
20171025213.0,,,,3
20171025214.0,,,,4
20171025221.0,98.0,80.0,116.0,1
20171025222.0,,,,2
20171025223.0,,,,3
20171025224.0,,,,4
20171025231.0,98.0,80.0,117.0,1
20171025232.0,,,,2
20171025233.0,,,,3
20171025234.0,,,,4
20171026001.0,98.0,81.0,116.0,1
20171026002.0,,,,2
20171026003.0,,,,3
20171026004.0,,,,4
20171026011.0,98.0,79.0,116.0,1
20171026012.0,,,,2
20171026013.0,,,,3
20171026014.0,,,,4
20171026021.0,98.0,81.0,117.0,1
20171026022.0,,,,2
20171026023.0,,,,3
20171026024.0,,,,4
20171026031.0,98.0,81.0,117.0,1
20171026032.0,,,,2
20171026033.0,,,,3
20171026034.0,,,,4
20171026041.0,98.0,80.0,117.0,1
20171026042.0,,,,2
20171026043.0,,,,3
20171026044.0,,,,4
20171026051.0,98.0,79.0,115.0,1
20171026052.0,,,,2
20171026053.0,,,,3
20171026054.0,,,,4
20171026061.0,98.0,78.0,117.0,1
20171026062.0,,,,2
20171026063.0,,,,3
20171026064.0,,,,4
20171026071.0,98.0,80.0,115.0,1
20171026072.0,,,,2
20171026073.0,,,,3
20171026074.0,,,,4
20171026081.0,98.0,82.0,117.0,1
20171026082.0,,,,2
20171026083.0,,,,3
20171026084.0,,,,4
20171026091.0,98.0,80.0,116.0,1
20171026092.0,,,,2
20171026093.0,,,,3
20171026094.0,,,,4
20171026101.0,98.0,80.0,118.0,1
20171026102.0,,,,2
20171026103.0,,,,3
20171026104.0,,,,4
20171026111.0,98.0,79.0,117.0,1
20171026112.0,,,,2
20171026113.0,,,,3
20171026114.0,,,,4
20171026121.0,98.0,80.0,116.0,1
20171026122.0,,,,2
20171026123.0,,,,3
20171026124.0,,,,4
20171026131.0,98.0,80.0,118.0,1
20171026132.0,,,,2
20171026133.0,,,,3
20171026134.0,,,,4
20171026141.0,98.0,80.0,115.0,1
20171026142.0,,,,2
20171026143.0,,,,3
20171026144.0,,,,4
20171026151.0,98.0,80.0,117.0,1
20171026152.0,,,,2
20171026153.0,,,,3
20171026154.0,,,,4
20171026161.0,98.0,80.0,117.0,1
20171026162.0,,,,2
20171026163.0,,,,3
20171026164.0,,,,4
20171026171.0,98.0,80.0,115.0,1
20171026172.0,,,,2
20171026173.0,,,,3
20171026174.0,,,,4
20171026181.0,98.0,79.0,116.0,1
20171026182.0,,,,2
20171026183.0,,,,3
20171026184.0,,,,4
20171026191.0,98.0,78.0,115.0,1
20171026192.0,,,,2
20171026193.0,,,,3
20171026194.0,,,,4
20171026201.0,97.0,80.0,116.0,1
20171026202.0,,,,2
20171026203.0,,,,3
20171026204.0,,,,4
20171026211.0,97.0,79.0,117.0,1
20171026212.0,,,,2
20171026213.0,,,,3
20171026214.0,,,,4
20171026221.0,97.0,79.0,115.0,1
20171026222.0,,,,2
20171026223.0,,,,3
20171026224.0,,,,4
20171026231.0,97.0,79.0,115.0,1
20171026232.0,,,,2
20171026233.0,,,,3
20171026234.0,,,,4
20171027001.0,97.0,79.0,114.0,1
20171027002.0,,,,2
20171027003.0,,,,3
20171027004.0,,,,4
20171027011.0,97.0,79.0,114.0,1
20171027012.0,,,,2
20171027013.0,,,,3
20171027014.0,,,,4
20171027021.0,97.0,79.0,115.0,1
20171027022.0,,,,2
20171027023.0,,,,3
20171027024.0,,,,4
20171027031.0,97.0,78.0,115.0,1
20171027032.0,,,,2
20171027033.0,,,,3
20171027034.0,,,,4
20171027041.0,97.0,78.0,115.0,1
20171027042.0,,,,2
20171027043.0,,,,3
20171027044.0,,,,4
20171027051.0,96.0,78.0,115.0,1
20171027052.0,,,,2
20171027053.0,,,,3
20171027054.0,,,,4
20171027061.0,96.0,78.0,114.0,1
20171027062.0,,,,2
20171027063.0,,,,3
20171027064.0,,,,4
20171027071.0,96.0,78.0,115.0,1
20171027072.0,,,,2
20171027073.0,,,,3
20171027074.0,,,,4
20171027081.0,96.0,77.0,114.0,1
20171027082.0,,,,2
20171027083.0,,,,3
20171027084.0,,,,4
20171027091.0,96.0,78.0,115.0,1
20171027092.0,,,,2
20171027093.0,,,,3
20171027094.0,,,,4
20171027101.0,96.0,78.0,114.0,1
20171027102.0,,,,2
20171027103.0,,,,3
20171027104.0,,,,4
20171027111.0,95.0,77.0,113.0,1
20171027112.0,,,,2
20171027113.0,,,,3
20171027114.0,,,,4
20171027121.0,95.0,77.0,114.0,1
20171027122.0,,,,2
20171027123.0,,,,3
20171027124.0,,,,4
20171027131.0,95.0,78.0,113.0,1
20171027132.0,,,,2
20171027133.0,,,,3
20171027134.0,,,,4
20171027141.0,95.0,76.0,113.0,1
20171027142.0,,,,2
20171027143.0,,,,3
20171027144.0,,,,4
20171027151.0,94.0,76.0,113.0,1
20171027152.0,,,,2
20171027153.0,,,,3
20171027154.0,,,,4
20171027161.0,94.0,75.0,113.0,1
20171027162.0,,,,2
20171027163.0,,,,3
20171027164.0,,,,4
20171027171.0,94.0,75.0,111.0,1
20171027172.0,,,,2
20171027173.0,,,,3
20171027174.0,,,,4
20171027181.0,93.0,74.0,111.0,1
20171027182.0,,,,2
20171027183.0,,,,3
20171027184.0,,,,4
20171027191.0,93.0,74.0,111.0,1
20171027192.0,,,,2
20171027193.0,,,,3
20171027194.0,,,,4
20171027201.0,92.0,74.0,111.0,1
20171027202.0,,,,2
20171027203.0,,,,3
20171027204.0,,,,4
20171027211.0,92.0,74.0,111.0,1
20171027212.0,,,,2
20171027213.0,,,,3
20171027214.0,,,,4
20171027221.0,91.0,73.0,108.0,1
20171027222.0,,,,2
20171027223.0,,,,3
20171027224.0,,,,4
20171027231.0,91.0,73.0,110.0,1
20171027232.0,,,,2
20171027233.0,,,,3
20171027234.0,,,,4
20171028001.0,90.0,70.0,108.0,1
20171028002.0,,,,2
20171028003.0,,,,3
20171028004.0,,,,4
20171028011.0,90.0,71.0,107.0,1
20171028012.0,,,,2
20171028013.0,,,,3
20171028014.0,,,,4
20171028021.0,89.0,71.0,108.0,1
20171028022.0,,,,2
20171028023.0,,,,3
20171028024.0,,,,4
20171028031.0,89.0,72.0,108.0,1
20171028032.0,,,,2
20171028033.0,,,,3
20171028034.0,,,,4
20171028041.0,88.0,71.0,105.0,1
20171028042.0,,,,2
20171028043.0,,,,3
20171028044.0,,,,4
20171028051.0,88.0,70.0,106.0,1
20171028052.0,,,,2
20171028053.0,,,,3
20171028054.0,,,,4
20171028061.0,87.0,68.0,105.0,1
20171028062.0,,,,2
20171028063.0,,,,3
20171028064.0,,,,4
20171028071.0,86.0,68.0,105.0,1
20171028072.0,,,,2
20171028073.0,,,,3
20171028074.0,,,,4
20171028081.0,86.0,68.0,105.0,1
20171028082.0,,,,2
20171028083.0,,,,3
20171028084.0,,,,4
20171028091.0,85.0,66.0,102.0,1
20171028092.0,,,,2
20171028093.0,,,,3
20171028094.0,,,,4
20171028101.0,84.0,66.0,102.0,1
20171028102.0,,,,2
20171028103.0,,,,3
20171028104.0,,,,4
20171028111.0,84.0,67.0,102.0,1
20171028112.0,,,,2
20171028113.0,,,,3
20171028114.0,,,,4
20171028121.0,83.0,65.0,102.0,1
20171028122.0,,,,2
20171028123.0,,,,3
20171028124.0,,,,4
20171028131.0,83.0,63.0,101.0,1
20171028132.0,,,,2
20171028133.0,,,,3
20171028134.0,,,,4
20171028141.0,82.0,64.0,101.0,1
20171028142.0,,,,2
